area_fips,own_code,industry_code,year,annual_avg_estabs,annual_avg_emplvl,total_annual_wages
49000,5,23,2013,9563,73463,3194050724
49000,5,31,2013,3759,117901,6089360593
49000,5,42,2013,5885,48267,2937293915
49000,5,44,2013,9155,147666,4104252503
49000,5,48,2013,2416,44959,1958216955
49000,5,51,2013,1877,31192,1865991882
49000,5,52,2013,5315,55326,3403011068
49000,5,53,2013,4608,17617,695767164
49000,5,54,2013,12279,78391,4877332798
49000,5,55,2013,640,17388,1439772836
49000,5,56,2013,5302,79756,2410011669
49000,5,61,2013,1293,26343,1027418223
49000,5,62,2013,8743,128615,5050378162
49000,5,71,2013,1078,19372,458194847
49000,5,72,2013,5226,104102,1601374007
49000,5,81,2013,5578,31166,962924772
49000,5,99,2013,45,53,2130116
50000,5,11,2013,437,2822,84080770
50000,5,21,2013,63,621,33898792
50000,5,22,2013,50,1789,175484457
50000,5,23,2013,2803,14091,639673525
50000,5,31,2013,1060,31712,1733710342
50000,5,42,2013,1390,9209,521442766
50000,5,44,2013,3209,37701,1034457514
50000,5,48,2013,553,6651,247993242
50000,5,51,2013,483,4674,240589432
50000,5,52,2013,950,8709,588684339
50000,5,53,2013,719,3060,115740161
50000,5,54,2013,3043,14074,969519294
50000,5,55,2013,103,1947,159491154
50000,5,56,2013,1496,10408,359130511
50000,5,61,2013,408,9638,398046024
50000,5,62,2013,1880,48777,2019522866
50000,5,71,2013,397,4021,92077283
50000,5,72,2013,1797,30326,583609786
50000,5,81,2013,1991,8752,268004433
50001,5,11,2013,77,607,20448371
50001,5,21,2013,5,19,1116538
50001,5,22,2013,3,0,0
50001,5,23,2013,172,637,25929557
50001,5,31,2013,64,1796,105298443
50001,5,42,2013,62,0,0
50001,5,44,2013,175,1947,58046010
50001,5,48,2013,32,335,9701737
50001,5,51,2013,14,82,2632801
50001,5,52,2013,43,344,17520137
50001,5,53,2013,31,80,2313094
50001,5,54,2013,170,464,27225501
50001,5,55,2013,1,0,0
50001,5,56,2013,78,0,0
50001,5,61,2013,22,1617,78439127
50001,5,62,2013,114,2219,81757200
50001,5,71,2013,17,136,2368956
50001,5,72,2013,73,1040,20262306
50001,5,81,2013,103,377,11199011
50003,5,11,2013,14,0,0
50003,5,21,2013,1,0,0
50003,5,22,2013,2,0,0
50003,5,23,2013,168,556,21483823
50003,5,31,2013,83,2626,118887374
50003,5,42,2013,56,0,0
50003,5,44,2013,258,2879,82429447
50003,5,48,2013,26,152,4920213
50003,5,51,2013,31,302,12987601
50003,5,52,2013,54,321,20395674
50003,5,53,2013,49,204,7062989
50003,5,54,2013,165,0,0
50003,5,55,2013,4,0,0
50003,5,56,2013,94,674,19428362
50003,5,61,2013,21,834,36616840
50003,5,62,2013,127,2725,121602006
50003,5,71,2013,34,445,13782667
50003,5,72,2013,135,1644,32098892
50003,5,81,2013,121,446,10105499
50005,5,11,2013,20,103,3547086
50005,5,21,2013,3,16,981038
50005,5,22,2013,5,43,3897068
50005,5,23,2013,133,647,24856691
50005,5,31,2013,62,1398,58823475
50005,5,42,2013,43,219,10326131
50005,5,44,2013,156,1608,42866460
50005,5,48,2013,38,268,9900071
50005,5,51,2013,22,221,8721215
50005,5,52,2013,42,279,12366287
50005,5,53,2013,28,89,2776689
50005,5,54,2013,96,285,17006717
50005,5,55,2013,2,0,0
50005,5,56,2013,39,0,0
50005,5,61,2013,25,586,23310231
50005,5,62,2013,74,1727,68322469
50005,5,71,2013,13,176,4186683
50005,5,72,2013,69,802,11615110
50005,5,81,2013,77,259,5939931
50007,5,11,2013,28,136,3089019
50007,5,21,2013,7,42,2211926
50007,5,22,2013,4,285,27108255
50007,5,23,2013,592,4619,244483051
50007,5,31,2013,217,10894,724771953
50007,5,42,2013,408,3394,225356351
50007,5,44,2013,770,12391,343615966
50007,5,48,2013,128,2154,83887874
50007,5,51,2013,156,2071,118350632
50007,5,52,2013,301,2990,236603270
50007,5,53,2013,226,1189,51365241
50007,5,54,2013,1027,7167,553270670
50007,5,55,2013,29,720,58834172
50007,5,56,2013,393,4314,163086209
50007,5,61,2013,118,2286,89849848
50007,5,62,2013,504,14730,769833802
50007,5,71,2013,110,1624,37568283
50007,5,72,2013,443,8479,161406590
50007,5,81,2013,536,3017,94615882
50009,5,11,2013,12,0,0
50009,5,21,2013,1,0,0
50009,5,22,2013,1,0,0
50009,5,23,2013,16,28,1079802
50009,5,31,2013,8,139,4688131
50009,5,42,2013,6,0,0
50009,5,44,2013,17,106,1965717
50009,5,48,2013,10,22,790460
50009,5,51,2013,2,0,0
50009,5,52,2013,5,14,402286
50009,5,53,2013,2,0,0
50009,5,54,2013,7,0,0
50009,5,55,2013,1,0,0
50009,5,56,2013,11,42,1085681
50009,5,61,2013,3,0,0
50009,5,62,2013,8,0,0
50009,5,71,2013,4,0,0
50009,5,72,2013,12,0,0
50009,5,81,2013,11,26,486864
51000,5,11,2013,1625,12274,364280601
51000,5,21,2013,343,8075,549716114
51000,5,22,2013,311,10515,1026787248
51000,5,23,2013,20906,176665,8609257815
51000,5,31,2013,5896,230778,12554509446
51000,5,42,2013,11976,111195,7988938282
51000,5,44,2013,25553,410335,10878601801
51000,5,48,2013,5042,98845,4667594334
51000,5,51,2013,3771,71002,6117560841
51000,5,52,2013,11153,128797,10498179737
51000,5,53,2013,8908,51650,2484140498
51000,5,54,2013,37091,394294,38088800766
51000,5,55,2013,2241,75679,8299275731
51000,5,56,2013,12313,208497,7752199568
51000,5,61,2013,2977,61809,2539196201
51000,5,62,2013,34363,400196,18227215656
51000,5,71,2013,2665,49585,1196477833
51000,5,72,2013,15939,316170,5413547384
51000,5,81,2013,24434,130979,5067520645
51000,5,99,2013,2810,4088,160926025
53000,5,11,2013,7147,94697,2544897587
53000,5,21,2013,170,2103,131318859
53000,5,22,2013,305,4779,412774290
53000,5,23,2013,20329,139722,7508088859
53000,5,31,2013,7060,283596,20079627338
53000,5,42,2013,14372,124837,8523012158
53000,5,44,2013,20083,324674,11066639765
53000,5,48,2013,4477,83891,4359347156
53000,5,51,2013,3444,105805,14318337663
53000,5,52,2013,8721,90000,7162782027
53000,5,53,2013,7663,44912,1950516114
53000,5,54,2013,20406,170708,13978180682
53000,5,55,2013,724,38815,4095981820
53000,5,56,2013,10487,144070,6232497179
53000,5,61,2013,2804,37142,1365730112
53000,5,62,2013,78198,381731,16567113332
53000,5,71,2013,2604,45849,1272709571
53000,5,72,2013,15905,237990,4554146342
53000,5,81,2013,17380,87055,3029537782
53000,5,99,2013,2,2,62640
54000,5,11,2013,390,1728,48822099
54000,5,21,2013,952,30947,2487699088
54000,5,22,2013,236,5171,420505865
54000,5,23,2013,4590,34313,1784381585
54000,5,31,2013,1310,48346,2566312945
54000,5,42,2013,2826,22913,1196306393
54000,5,44,2013,6631,87633,2137485340
54000,5,48,2013,1527,17324,780171365
54000,5,51,2013,674,9496,452722008
54000,5,52,2013,2441,18721,885596236
54000,5,53,2013,1543,6659,243571491
54000,5,54,2013,4345,25914,1394171011
54000,5,55,2013,385,6477,452730046
54000,5,56,2013,2594,32499,960629869
54000,5,61,2013,336,5552,189421091
54000,5,62,2013,5048,115353,4548785487
54000,5,71,2013,988,7595,126416931
54000,5,72,2013,3595,66942,1047689134
54000,5,81,2013,5067,21006,583855621
54000,5,99,2013,236,383,17352215
55000,5,11,2013,2396,24697,760315384
55000,5,21,2013,185,2997,181625583
55000,5,22,2013,286,10653,1069565768
55000,5,23,2013,13849,98087,5237852426
55000,5,31,2013,9401,455390,24188808407
55000,5,42,2013,12081,118517,6934995632
55000,5,44,2013,17584,297252,7098228333
55000,5,48,2013,5107,86609,3420088025
55000,5,51,2013,2001,46978,2797018709
55000,5,52,2013,8428,123878,8026321086
55000,5,53,2013,4085,24361,838508394
55000,5,54,2013,13286,99341,6319139356
55000,5,55,2013,1217,55464,4942090937
55000,5,56,2013,7608,142803,3839653303
55000,5,61,2013,1279,34131,1563712670
55000,5,62,2013,17109,367461,16186496878
55000,5,71,2013,2365,35753,971912516
55000,5,72,2013,13447,224261,2944169907
55000,5,81,2013,16529,85166,2091209362
55000,5,99,2013,6343,10370,384860758
56000,5,11,2013,479,2575,80994573
56000,5,21,2013,1098,26613,2259689328
56000,5,22,2013,122,2482,204586672
56000,5,23,2013,3523,21804,1098053230
56000,5,31,2013,614,9478,544465145
56000,5,42,2013,1287,9251,535268904
56000,5,44,2013,2471,29789,798938103
56000,5,48,2013,1078,9791,470706878
56000,5,51,2013,381,3798,161856776
56000,5,52,2013,1159,6786,359695007
56000,5,53,2013,1064,4348,198012518
56000,5,54,2013,2690,9248,536221300
56000,5,55,2013,139,1031,114151818
56000,5,56,2013,1465,7860,241143120
56000,5,61,2013,222,1729,50843056
56000,5,62,2013,2139,23954,965707122
56000,5,71,2013,411,2880,55071046
56000,5,72,2013,1906,31729,567554295
56000,5,81,2013,1725,8208,292375873
72000,5,11,2013,2051,11856,116298941
72000,5,21,2013,57,743,14806557
72000,5,22,2013,29,357,19879350
72000,5,23,2013,2124,29188,636734209
72000,5,31,2013,1909,75259,2837318641
72000,5,42,2013,2364,32573,1318577882
72000,5,44,2013,9475,131050,2449865289
72000,5,48,2013,1013,14300,408991005
72000,5,51,2013,603,19014,715452092
72000,5,52,2013,1617,31190,1358578205
72000,5,53,2013,1658,12845,305652091
72000,5,54,2013,4361,28720,1100283747
72000,5,55,2013,116,10617,515322266
72000,5,56,2013,1705,75370,1314895162
72000,5,61,2013,747,32770,740914143
72000,5,62,2013,7596,84317,2036919179
72000,5,71,2013,449,3150,63299324
72000,5,72,2013,4256,75122,1036312107
72000,5,81,2013,3683,15042,291656630
72000,5,99,2013,14,54,716960
78000,5,11,2013,9,8,107964
78000,5,21,2013,4,14,427247
78000,5,22,2013,10,70,4460126
78000,5,23,2013,331,1601,59952192
78000,5,31,2013,82,677,29957724
78000,5,42,2013,94,813,53986693
78000,5,44,2013,626,5977,142155645
78000,5,48,2013,147,1406,45953620
78000,5,51,2013,45,775,41320475
78000,5,52,2013,136,1123,71535262
78000,5,53,2013,215,1112,39341092
78000,5,54,2013,330,1154,64759262
78000,5,55,2013,17,308,21680378
78000,5,56,2013,214,1870,59712649
78000,5,61,2013,56,758,21271999
78000,5,62,2013,241,1626,56818372
78000,5,71,2013,65,860,20497938
78000,5,72,2013,325,6294,159245550
78000,5,81,2013,314,1201,38186080
1000,5,11,2014,1411,11742,435314943
1000,5,21,2014,342,7569,612246390
1000,5,22,2014,399,14296,1263553114
1000,5,23,2014,9121,79856,3819180543
1000,5,31,2014,5017,252821,13368911663
1000,5,42,2014,9163,73075,4381552333
1000,5,44,2014,18157,227687,5886467884
1000,5,48,2014,3381,54595,2389203458
1000,5,51,2014,1672,21940,1185027559
1000,5,52,2014,7873,70321,4732276691
1000,5,53,2014,4457,21761,871403539
1000,5,54,2014,12668,94700,6779753757
1000,5,55,2014,1119,15118,1290701821
1000,5,56,2014,5960,112947,3060548352
1000,5,61,2014,934,19212,636541038
1000,5,62,2014,10830,198617,8785307395
1000,5,71,2014,1115,16056,292697418
1000,5,72,2014,8662,167656,2463906921
1000,5,81,2014,8881,44351,1466644353
2000,5,11,2014,217,1093,54368036
2000,5,21,2014,258,17673,2310368261
2000,5,22,2014,97,2107,174547768
2000,5,23,2014,2488,17068,1352156349
2000,5,31,2014,525,14388,605885595
2000,5,42,2014,669,6499,349943393
2000,5,44,2014,2353,36730,1110976333
2000,5,48,2014,1130,19319,1198243637
2000,5,51,2014,363,6236,388703777
2000,5,52,2014,692,6911,421115852
2000,5,53,2014,683,4857,199778939
2000,5,54,2014,2043,14772,1085989912
2000,5,55,2014,147,2992,246110958
2000,5,56,2014,1149,12187,533789915
2000,5,61,2014,278,2258,68821088
2000,5,62,2014,2088,43522,2077361223
2000,5,71,2014,555,4786,98849090
2000,5,72,2014,1902,29334,662692571
2000,5,81,2014,1726,10127,374127554
2000,5,99,2014,623,605,24526567
4000,5,11,2014,1074,24845,699359202
4000,5,21,2014,245,13008,1017600850
4000,5,22,2014,268,11924,1179925567
4000,5,23,2014,11683,124760,6071021465
4000,5,31,2014,4652,156089,11038256790
4000,5,42,2014,12032,93487,6597536387
4000,5,44,2014,15666,312048,9370949898
4000,5,48,2014,3127,71773,3398231869
4000,5,51,2014,2328,43198,2794690082
4000,5,52,2014,8258,134723,9241315600
4000,5,53,2014,7449,47758,2254923295
4000,5,54,2014,20897,129735,9512887394
4000,5,55,2014,857,29599,2642887434
4000,5,56,2014,9334,223891,7756086212
4000,5,61,2014,2173,55332,2269037867
4000,5,62,2014,14161,321993,15717800453
4000,5,71,2014,1798,37579,1357523706
4000,5,72,2014,10465,247893,4703867133
4000,5,81,2014,10725,67972,2269768187
4000,5,99,2014,7101,5566,316315056
5000,5,11,2014,2052,12880,469215331
5000,5,21,2014,517,6753,479706351
5000,5,22,2014,409,7905,626087059
5000,5,23,2014,6630,46125,1954503702
5000,5,31,2014,2979,154126,6785328497
5000,5,42,2014,6860,46658,2897787308
5000,5,44,2014,11099,136274,3361439434
5000,5,48,2014,2835,50604,2218346391
5000,5,51,2014,1109,13691,731962404
5000,5,52,2014,4805,34774,2007237352
5000,5,53,2014,3295,12967,448889201
5000,5,54,2014,8252,40643,2308337624
5000,5,55,2014,497,32407,3330181922
5000,5,56,2014,4307,60805,1600404341
5000,5,61,2014,747,10633,359064336
5000,5,62,2014,14238,158257,6161864087
5000,5,71,2014,923,10420,193976878
5000,5,72,2014,5716,97261,1363673564
5000,5,81,2014,5313,24150,727273669
6000,5,11,2014,16610,415444,11944320823
6000,5,21,2014,849,28629,3952307263
6000,5,22,2014,1240,57627,6621269774
6000,5,23,2014,67266,669766,39827267203
6000,5,31,2014,40835,1264114,102858859387
6000,5,42,2014,61526,709154,50903157500
6000,5,44,2014,99676,1623371,53855052436
6000,5,48,2014,19707,446430,22384083058
6000,5,51,2014,20167,456992,62248576471
6000,5,52,2014,45380,515504,55863100486
6000,5,53,2014,45567,264129,15615128670
6000,5,54,2014,131705,1171165,121708269826
6000,5,55,2014,4497,225792,26842203496
6000,5,56,2014,45655,1023130,40390263352
6000,5,61,2014,12555,317066,15468568517
6000,5,62,2014,496564,2000372,93714191295
6000,5,71,2014,20248,276312,14831779908
6000,5,72,2014,74150,1471800,30274759212
6000,5,81,2014,88546,504176,17657752714
6000,5,99,2014,45551,60740,2983489360
8000,5,11,2014,1454,14935,484692484
8000,5,21,2014,1656,33855,3825755179
8000,5,22,2014,386,8140,731832969
8000,5,23,2014,16913,142134,7628035424
8000,5,31,2014,5430,136208,8876463947
8000,5,42,2014,12753,99846,7701224491
8000,5,44,2014,17230,254949,7418027808
8000,5,48,2014,3669,65180,3293167814
8000,5,51,2014,3188,70005,6708545742
8000,5,52,2014,10289,103618,8593720634
8000,5,53,2014,9636,44497,2249717189
8000,5,54,2014,31760,196675,17136516723
8000,5,55,2014,1887,35406,4741115428
8000,5,56,2014,10387,154122,5520517059
8000,5,61,2014,2670,32954,1274156502
8000,5,62,2014,14531,261413,12231857166
8000,5,71,2014,2693,48978,1620780299
8000,5,72,2014,12533,251042,4881168641
8000,5,81,2014,13641,72450,2624163585
8000,5,99,2014,3293,2764,145626431
9000,5,11,2014,375,5188,150722364
9000,5,21,2014,55,548,38581703
9000,5,22,2014,143,5942,660972614
9000,5,23,2014,9177,55866,3410705804
9000,5,31,2014,4611,159607,12990892591
9000,5,42,2014,9977,63097,5538143425
9000,5,44,2014,12744,184909,5926447489
9000,5,48,2014,1892,42150,1957908714
9000,5,51,2014,1980,31991,2975999321
9000,5,52,2014,7032,107595,17331201972
9000,5,53,2014,3461,19276,1267779163
9000,5,54,2014,13367,95291,9142699022
9000,5,55,2014,1000,31855,5207187744
9000,5,56,2014,7311,85735,3684335612
9000,5,61,2014,1696,56954,3452360482
9000,5,62,2014,10356,260480,13037366059
9000,5,71,2014,1767,26313,710946451
9000,5,72,2014,8263,123991,2422491574
9000,5,81,2014,14730,60410,1940504207
9000,5,99,2014,550,556,41253098
10000,5,11,2014,166,0,0
10000,5,21,2014,4,0,0
10000,5,22,2014,42,2148,224024354
10000,5,23,2014,2830,20390,1097457647
10000,5,31,2014,775,25672,1529718611
10000,5,42,2014,2095,11985,997988965
10000,5,44,2014,3520,52431,1423970703
10000,5,48,2014,719,11628,501841783
10000,5,51,2014,376,4889,305163979
10000,5,52,2014,1688,39769,3626914374
10000,5,53,2014,974,5286,235325101
10000,5,54,2014,4328,28961,2902825970
10000,5,55,2014,1535,5494,789926800
10000,5,56,2014,2275,25321,894176469
10000,5,61,2014,352,4958,227222159
10000,5,62,2014,3297,63351,3245857262
10000,5,71,2014,408,9845,236718196
10000,5,72,2014,2038,37094,640353302
10000,5,81,2014,1973,11599,364391790
10001,5,11,2014,35,0,0
10001,5,21,2014,2,0,0
10001,5,22,2014,8,0,0
10001,5,23,2014,407,2656,138094006
10001,5,31,2014,73,4700,229569779
10001,5,42,2014,163,0,0
10001,5,44,2014,523,9335,251186928
10001,5,48,2014,105,2136,82727614
10001,5,51,2014,36,404,18764203
10001,5,52,2014,182,1117,84319853
10001,5,53,2014,129,491,16752440
10001,5,54,2014,341,1739,104323767
10001,5,55,2014,13,217,19156790
10001,5,56,2014,262,2011,57718433
10001,5,61,2014,34,493,18897586
10001,5,62,2014,577,8731,363730286
10001,5,71,2014,60,2790,74742956
10001,5,72,2014,270,5428,76809112
10001,5,81,2014,308,1670,43625513
10003,5,11,2014,30,0,0
10003,5,21,2014,2,0,0
10003,5,22,2014,22,1574,169607464
10003,5,23,2014,1547,13047,746838488
10003,5,31,2014,492,0,0
10003,5,42,2014,1152,8033,738405100
10003,5,44,2014,1908,30559,848562970
10003,5,48,2014,390,8074,366352868
10003,5,51,2014,225,3858,246154317
10003,5,52,2014,1128,35775,3338277565
10003,5,53,2014,565,3364,167497475
10003,5,54,2014,2982,23438,2541768524
10003,5,55,2014,1467,4876,709041789
10003,5,56,2014,1367,18064,656882326
10003,5,61,2014,258,4240,202327928
10003,5,62,2014,1947,43732,2335567731
10003,5,71,2014,227,5802,135731864
10003,5,72,2014,1104,20990,367546409
10003,5,81,2014,1231,7311,245294378
10005,5,11,2014,95,860,28951123
10005,5,22,2014,10,0,0
10005,5,23,2014,749,4121,177722729
10005,5,31,2014,164,9691,380431914
10005,5,42,2014,315,1563,84761312
10005,5,44,2014,999,11859,298748924
10005,5,48,2014,197,0,0
10005,5,51,2014,64,480,24100118
10005,5,52,2014,272,1643,90683874
10005,5,53,2014,257,1371,48858692
10005,5,54,2014,528,1802,97413096
10005,5,55,2014,22,170,24538036
10005,5,56,2014,375,3372,93952563
10005,5,61,2014,35,159,4032942
10005,5,62,2014,731,10334,520747152
10005,5,71,2014,106,1232,25507842
10005,5,72,2014,648,10571,192166728
10005,5,81,2014,389,2358,64824139
11000,5,22,2014,19,1901,187074382
11000,5,23,2014,901,14180,924072402
11000,5,31,2014,140,1021,97239450
11000,5,42,2014,994,4874,587353963
11000,5,44,2014,1728,21127,702054231
11000,5,48,2014,192,2124,124495749
11000,5,51,2014,825,17028,2056567288
11000,5,52,2014,1002,14691,2290217912
11000,5,53,2014,938,11679,1100807576
11000,5,54,2014,8217,107809,13654717151
11000,5,55,2014,128,2134,497285587
11000,5,56,2014,2018,46194,2266503404
11000,5,61,2014,657,45087,2491170727
11000,5,62,2014,1933,64512,3901151272
11000,5,71,2014,355,7190,557914135
11000,5,72,2014,2278,62133,1886438040
11000,5,81,2014,9705,66533,5488852547
11000,5,99,2014,3843,4858,365476336
12000,5,11,2014,4977,77896,2081904993
12000,5,21,2014,430,4112,267420328
12000,5,22,2014,868,21982,1942637219
12000,5,23,2014,59593,396831,17337450203
12000,5,31,2014,19253,331059,18379505264
12000,5,42,2014,42105,327827,22349387138
12000,5,44,2014,83840,1041971,29665472172
12000,5,48,2014,15344,226843,10960188929
12000,5,51,2014,10497,136710,9659282280
12000,5,52,2014,32743,343441,26337869736
12000,5,53,2014,34338,171077,7710919783
12000,5,54,2014,94118,486096,33923368260
12000,5,55,2014,4237,94058,9489299846
12000,5,56,2014,44159,585670,19823865858
12000,5,61,2014,7688,141866,5700156198
12000,5,62,2014,59349,1002827,47612135337
12000,5,71,2014,9871,207521,7117950106
12000,5,72,2014,43945,875984,17825628200
12000,5,81,2014,53346,251860,8121236853
12000,5,99,2014,10090,5541,249754565
13000,5,11,2014,2388,24844,779134330
13000,5,21,2014,236,4832,300175789
13000,5,22,2014,486,19665,1638087475
13000,5,23,2014,21104,155822,7916456937
13000,5,31,2014,9293,364736,20115435598
13000,5,42,2014,23165,209055,15068498489
13000,5,44,2014,32807,464810,12842773133
13000,5,48,2014,6995,166962,9293571351
13000,5,51,2014,4974,106531,9252135066
13000,5,52,2014,15008,159668,13004711804
13000,5,53,2014,11239,59218,3090948301
13000,5,54,2014,36105,250356,19502175165
13000,5,55,2014,1643,62450,6405212159
13000,5,56,2014,17019,302544,10585822180
13000,5,61,2014,3084,66691,3296240897
13000,5,62,2014,23208,432921,20309275617
13000,5,71,2014,3076,43563,1447732964
13000,5,72,2014,19456,382790,6675746710
13000,5,81,2014,19197,97870,3186026696
13000,5,99,2014,21578,21357,1188238982
15000,5,11,2014,440,6278,214678710
15000,5,21,2014,15,252,23647504
15000,5,22,2014,84,3807,359359039
15000,5,23,2014,3390,31783,2112851140
15000,5,31,2014,922,13908,573622366
15000,5,42,2014,2095,17705,960133747
15000,5,44,2014,4402,69804,2069011617
15000,5,48,2014,982,26320,1238693828
15000,5,51,2014,708,8465,525479744
15000,5,52,2014,1607,15008,983881489
15000,5,53,2014,1896,12043,564209331
15000,5,54,2014,4354,24366,1665690317
15000,5,55,2014,447,8366,705421548
15000,5,56,2014,2345,49476,1560852673
15000,5,61,2014,690,13344,527564829
15000,5,62,2014,3751,64773,3239420612
15000,5,71,2014,629,12017,325839366
15000,5,72,2014,3682,101274,2995406622
15000,5,81,2014,3717,25132,811759098
15000,5,99,2014,419,271,20944139
16000,5,11,2014,2101,23464,747153577
16000,5,21,2014,179,2424,183359885
16000,5,22,2014,227,2913,226804805
16000,5,23,2014,6634,33848,1328605366
16000,5,31,2014,2402,59869,3496913197
16000,5,42,2014,3212,28616,1478261230
16000,5,44,2014,5806,79727,2209906491
16000,5,48,2014,1836,17772,666091084
16000,5,51,2014,983,9206,426896013
16000,5,52,2014,2982,21123,1131246640
16000,5,53,2014,2023,6832,223692122
16000,5,54,2014,6042,31800,1830964151
16000,5,55,2014,339,5475,417311708
16000,5,56,2014,3108,40648,1118660013
16000,5,61,2014,615,6180,230849338
16000,5,62,2014,5457,82594,3164243567
16000,5,71,2014,879,9660,162902639
16000,5,72,2014,3515,55823,799561105
16000,5,81,2014,3528,15882,422936352
16000,5,99,2014,41,21,907915
17000,5,11,2014,2089,17813,618902964
17000,5,21,2014,743,9882,722052844
17000,5,22,2014,530,23924,2612916128
17000,5,23,2014,40254,201521,13053795183
17000,5,31,2014,19417,578843,38125799286
17000,5,42,2014,31360,299806,22821349837
17000,5,44,2014,40218,604550,16942049355
17000,5,48,2014,16910,231614,11632774494
17000,5,51,2014,7445,99127,7692070671
17000,5,52,2014,22451,278323,28912253832
17000,5,53,2014,14400,75180,4467961876
17000,5,54,2014,60334,387465,35011834277
17000,5,55,2014,1749,103031,12511830926
17000,5,56,2014,23230,425344,15002987254
17000,5,61,2014,5261,142619,6894434947
17000,5,62,2014,31367,730169,33472921148
17000,5,71,2014,5534,81744,2679673052
17000,5,72,2014,29012,474850,8878480251
17000,5,81,2014,44581,202764,7759091522
17000,5,99,2014,7289,6327,254368693
18000,5,11,2014,1655,14582,522657933
18000,5,21,2014,349,6893,477886709
18000,5,22,2014,428,14134,1230987668
18000,5,23,2014,14421,123046,6461694976
18000,5,31,2014,8433,507191,29247955136
18000,5,42,2014,13282,117787,7101432946
18000,5,44,2014,20361,319045,8005668384
18000,5,48,2014,5438,116772,4884497679
18000,5,51,2014,2162,35565,1944012767
18000,5,52,2014,9750,93040,5907907860
18000,5,53,2014,5650,32894,1324635215
18000,5,54,2014,17005,105197,6436556051
18000,5,55,2014,1202,32123,2821698424
18000,5,56,2014,8789,183885,5207317447
18000,5,61,2014,1692,49715,1827707612
18000,5,62,2014,12922,371061,16133439898
18000,5,71,2014,2039,40603,1219433351
18000,5,72,2014,12676,253146,3608531384
18000,5,81,2014,12981,83174,2427159502
18000,5,99,2014,1405,44,1458858
19000,5,11,2014,2411,19102,709949806
19000,5,21,2014,197,2170,112402381
19000,5,22,2014,339,6484,559761272
19000,5,23,2014,9274,74264,3859226697
19000,5,31,2014,4024,216853,11800576385
19000,5,42,2014,7584,69048,4061161437
19000,5,44,2014,12080,178889,4413901800
19000,5,48,2014,3712,53863,2265307411
19000,5,51,2014,1612,25670,1304261074
19000,5,52,2014,6389,90127,6169175200
19000,5,53,2014,3119,14012,599337420
19000,5,54,2014,8810,48304,2921855734
19000,5,55,2014,867,18156,1415615338
19000,5,56,2014,4856,69951,1996065871
19000,5,61,2014,1012,26023,903456151
19000,5,62,2014,9334,185173,7334622373
19000,5,71,2014,1504,18544,325220196
19000,5,72,2014,7046,119230,1703706695
19000,5,81,2014,8994,44302,1275644469
20000,5,11,2014,1502,11548,437300884
20000,5,21,2014,1163,10466,619082967
20000,5,22,2014,199,7781,669134039
20000,5,23,2014,7509,59768,2971396035
20000,5,31,2014,3128,162391,8697256252
20000,5,42,2014,7940,61449,3915328769
20000,5,44,2014,9948,146531,3662640660
20000,5,48,2014,2652,43209,1869510321
20000,5,51,2014,1325,27810,1986771028
20000,5,52,2014,5885,57263,3846471481
20000,5,53,2014,2862,14515,539448447
20000,5,54,2014,9731,67412,4342474225
20000,5,55,2014,606,18613,1764585040
20000,5,56,2014,5287,83464,2964180809
20000,5,61,2014,797,14474,493127313
20000,5,62,2014,7052,170081,6834302047
20000,5,71,2014,869,16098,284945660
20000,5,72,2014,5699,106707,1536855683
20000,5,81,2014,6156,34213,1048177428
20001,5,11,2014,1,0,0
20001,5,21,2014,15,0,0
20001,5,22,2014,1,0,0
20001,5,23,2014,30,105,3849880
20001,5,31,2014,22,1954,74047780
20001,5,42,2014,21,146,6004791
20001,5,44,2014,58,590,12782625
20001,5,48,2014,15,0,0
20001,5,51,2014,10,65,2190186
20001,5,52,2014,25,114,4424273
20001,5,53,2014,13,48,1378547
20001,5,54,2014,24,68,2199750
20001,5,55,2014,1,0,0
20001,5,56,2014,12,0,0
20001,5,62,2014,39,494,14747036
20001,5,71,2014,2,0,0
20001,5,72,2014,23,0,0
20001,5,81,2014,25,87,2170194
20003,5,11,2014,8,27,834608
20003,5,21,2014,7,57,4088331
20003,5,23,2014,27,83,2553832
20003,5,31,2014,11,137,6038704
20003,5,42,2014,15,82,3213202
20003,5,44,2014,30,366,9544708
20003,5,48,2014,10,43,2281058
20003,5,51,2014,4,15,491336
20003,5,52,2014,15,94,3295572
20003,5,54,2014,14,29,837800
20003,5,55,2014,1,0,0
20003,5,56,2014,3,0,0
20003,5,61,2014,2,0,0
20003,5,62,2014,16,0,0
20003,5,71,2014,1,0,0
20003,5,72,2014,16,0,0
20003,5,81,2014,8,19,519804
20005,5,11,2014,10,0,0
20005,5,21,2014,2,0,0
20005,5,22,2014,1,0,0
20005,5,23,2014,46,256,10144359
20005,5,31,2014,27,1425,70419664
20005,5,42,2014,23,173,6596221
20005,5,44,2014,45,558,11959242
20005,5,48,2014,13,0,0
20005,5,51,2014,5,42,1748291
20005,5,52,2014,27,177,7330179
20005,5,53,2014,7,36,911894
20005,5,54,2014,26,144,5601704
20005,5,55,2014,3,55,3222013
20005,5,56,2014,20,232,6334956
20005,5,61,2014,6,0,0
20005,5,62,2014,42,0,0
20005,5,71,2014,5,43,362062
20005,5,72,2014,33,552,5958373
20005,5,81,2014,31,97,1760161
